0.845223	1.20777
1.13437	-4.61593
1.0921	-3.80849
0.777466	2.50334
1.04538	-2.82446
0.791586	2.50568
1.03996	-2.69508
0.816497	3.14625
0.929743	0.899345
0.898175	1.27495
0.743534	4.35899
1.09379	-2.5934
0.927951	0.821177
0.890961	1.88378
0.880155	2.51609
0.943474	0.466137
0.963083	0.316381
0.947276	0.601788
0.954734	0.109725
0.786308	3.76519
0.85376	2.04564
1.02409	-1.51016
0.724325	5.74014
1.01834	-1.33772
0.712246	5.15882
1.20878	-5.67788
0.961189	-0.359003
0.852869	2.40536
0.926453	0.214563
1.08295	-2.63139
0.869426	2.1933
0.778584	3.65692
0.801723	3.00423
0.862888	1.69553
0.994707	-0.869058
1.16375	-4.46354
1.08524	-2.74189
1.12259	-3.76463
1.01251	-1.91463
0.784292	4.42834
0.612402	7.67349
0.785244	3.73283
1.02292	-0.456461
0.979633	0.801875
0.811639	4.1747
0.560502	9.77154
0.784021	4.55921
0.743558	5.15765
0.820751	3.73936
0.855394	3.01917
0.784266	4.4576
0.816166	3.92427
0.97322	0.933492
0.852469	3.10452
0.744339	6.29132
1.2161	-3.37805
1.08495	-1.22363
1.12639	-2.0245
1.22148	-3.09562
0.894774	2.82497
0.753027	6.21795
1.16752	-2.45097
1.0406	0.188357
0.862903	3.04918
1.18729	-2.7786
1.21016	-3.99046
1.0976	-1.66947
1.14843	-2.43099
1.25545	-4.26736
1.01891	-0.4801
1.25478	-4.415
1.13301	-3.24571
1.32671	-7.43998
1.2561	-6.15252
1.05751	-2.22168
1.31942	-7.43943
1.38492	-8.35272
1.27338	-5.89094
1.09369	-1.97402
1.33838	-7.00221
1.06125	-1.84379
1.34229	-7.01545
1.28004	-6.18577
1.37754	-7.69002
1.20594	-4.75204
1.21101	-4.99786
1.26468	-2.37241
0.849684	2.82306
1.07531	-1.14561
1.06404	-0.900169
0.931403	1.721
0.860649	3.14356
0.940612	1.96282
1.07153	-1.07063
0.848527	4.0701
0.849952	3.75484
1.10046	-1.04781
1.0051	0.636788
0.873055	3.18294
0.959586	1.27394
0.979586	0.866097
0.964087	0.74665
1.04082	-0.842762
1.12211	-3.31155
0.944589	-0.112081
0.682756	6.05776
1.17035	-4.33808
1.00515	-1.06503
1.16378	-4.09249
1.14115	-3.85067
1.11148	-3.06585
1.08017	-2.23661
0.928259	0.723705
1.24418	-5.23034
1.29484	-6.56959
1.20162	-4.62314
1.14877	-3.85219
1.32794	-7.06398
1.36778	-2.07946
1.12771	0.231446
1.03344	-1.88727
1.10967	-3.62035
1.07718	-2.03859
1.09495	-3.15
0.854116	1.96368
0.866624	1.99812
1.14976	-3.98209
0.887711	1.41191
0.993343	-0.870019
0.969656	-0.643017
1.19093	-4.76043
0.898605	0.623133
0.959159	-1.12014
0.866064	1.59863
1.15883	-4.20315
0.973629	0.126047
0.927574	1.39359
0.758643	4.49456
0.931009	0.756072
0.889375	2.37751
1.27539	-4.67626
1.17253	-3.78603
0.905077	2.16312
1.04855	-0.816161
0.939949	1.34734
0.871943	2.65917
0.891962	2.08205
0.807939	3.80935
0.738436	5.43388
1.02795	-0.434541
0.995922	0.247605
1.06206	-0.00906013
0.884405	0.484239
1.0202	-2.25908
0.832856	1.51502
1.16641	-4.87987
1.10152	-3.71253
0.960065	-1.19627
0.915573	-0.39783
0.882247	0.924232
0.704629	4.63412
0.79017	2.8771
0.674074	5.19469
1.06339	-3.01505
0.954463	-1.21558
0.971308	-1.94181
0.789479	2.75677
0.814765	2.71587
0.884537	1.34793
0.777453	3.42338
0.824093	2.75315
0.987393	-0.813334
0.617961	7.43827
0.975698	-0.299117
0.929104	0.832424
0.974271	0.194077
0.767432	4.26945
0.909938	1.09135
0.9798	0.0240983
1.04209	-1.5827
0.755285	4.00929
0.849712	1.93741
0.942104	0.166661
0.925166	1.78898
0.833313	3.26388
0.71586	5.98831
0.807776	3.94055
1.00896	-0.204755
0.79819	4.1552
1.00203	0.102507
0.985989	-0.229587
1.18127	-3.38556
